display_title,docdt,url,pdfurl
"Announcement of Twenty-Six Million Five Hundred Thousand US Dollars Loan for Third Harbors Project, East African Harbours Corporation, East Africa on November 24, 1972
",1972-11-23T05:00:00Z,http://documents.worldbank.org/curated/en/099038308022213626,http://documents.worldbank.org/curated/en/099038308022213626/pdf/IDU09eb4f1850a14d049b00a3390841d6f8a04f9.pdf
"Announcement of Six Million Dollars Credit to Kenya for Second Smallholders Agricultural Credit Project on November 16, 1972",1972-11-16T05:00:00Z,http://documents.worldbank.org/curated/en/993031604315691925,http://documents.worldbank.org/curated/en/993031604315691925/pdf/Announcement-of-Six-Million-Dollars-Credit-to-Kenya-for-Second-Smallholders-Agricultural-Credit-Project-on-November-16-1972.pdf
Kenya - Second Smallholders Agricultural Credit Project : Credit 0344 - Project Agreement - Conformed,1972-11-14T05:00:00Z,http://documents.worldbank.org/curated/en/463111468050070746,http://documents.worldbank.org/curated/en/463111468050070746/pdf/Credit-0344-Kenya-Second-Smallholders-Agricultural-Credit-Project-Project-Agreement.pdf
Kenya - Second Smallholders Agricultural Credit Project : Credit 0344 - Credit Agreement - Conformed,1972-11-14T05:00:00Z,http://documents.worldbank.org/curated/en/287101468254337742,http://documents.worldbank.org/curated/en/287101468254337742/pdf/Credit-0344-Kenya-Second-Smallholders-Agricultural-Credit-Project-Credit-Agreement.pdf
Kenya - Second Smallholders Agricultural Credit Project,1972-10-31T05:00:00Z,http://documents.worldbank.org/curated/en/460021468046862937,http://documents.worldbank.org/curated/en/460021468046862937/pdf/multi0page.pdf
Kenya - Second Smallholders Agricultural Credit Project,1972-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/337171468047700251,http://documents.worldbank.org/curated/en/337171468047700251/pdf/multi-page.pdf
Kenya - Nairobi Airport Project,1972-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/355021468285586310,http://documents.worldbank.org/curated/en/355021468285586310/pdf/multi-page.pdf
"Announcement of Twenty-Nine Million US Dollars Loan for Nairobi Airport Project on June 1, 1972
",1972-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/099212207292277533,http://documents.worldbank.org/curated/en/099212207292277533/pdf/IDU03f8c1cc1073b9042ec08a3f0590f4ae30088.pdf
Kenya - Nairobi Airport Project,1972-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/497741468285579126,http://documents.worldbank.org/curated/en/497741468285579126/pdf/multi0page.pdf
Kenya - Nairobi Airport Project : Loan 0826 - Loan Agreement - Conformed,1972-05-30T04:00:00Z,http://documents.worldbank.org/curated/en/487271468043134177,http://documents.worldbank.org/curated/en/487271468043134177/pdf/Loan-0826-Kenya-Nairobi-Airport-Project-Loan-Agreement.pdf
,,,
Trinidad And Tobago - Second Highway Project : Loan 1235 - Loan Agreement - Conformed,1972-05-30T04:00:00Z,http://documents.worldbank.org/curated/en/759951468050074411,http://documents.worldbank.org/curated/en/759951468050074411/pdf/Loan-1235-Trinidad-And-Tobago-Second-Highway-Project-Loan-Agreement.pdf
Kenya - Economic progress and prospects (Vol. 3 of 3) : Annexes : the mobilization of private savings ,1972-03-20T05:00:00Z,http://documents.worldbank.org/curated/en/584421468046807952,http://documents.worldbank.org/curated/en/584421468046807952/pdf/multi0page.pdf
Kenya - Economic progress and prospects (Vol. 1 of 3) : Main report ,1972-03-03T05:00:00Z,http://documents.worldbank.org/curated/en/713431468277743743,http://documents.worldbank.org/curated/en/713431468277743743/pdf/multi0page.pdf
Kenya - Economic progress and prospects (Vol. 2 of 3) : Annexes : small-scale African business ,1972-03-03T05:00:00Z,http://documents.worldbank.org/curated/en/754831468047357662,http://documents.worldbank.org/curated/en/754831468047357662/pdf/multi0page.pdf
Cost - benefit analysis in education : a case study of Kenya,1972-01-31T05:00:00Z,http://documents.worldbank.org/curated/en/843651468272356949,http://documents.worldbank.org/curated/en/843651468272356949/pdf/OCP140NWP01PDF10Box327351B01PUBLIC1.pdf
"Announcement of Sweden and IDA Lend Twenty-Eight Million Dollars to Kenya for a Highway Project on January 6, 1972",1972-01-06T05:00:00Z,http://documents.worldbank.org/curated/en/229121600688726566,http://documents.worldbank.org/curated/en/229121600688726566/pdf/Announcement-of-Sweden-and-IDA-Lend-Twenty-Eight-Million-Dollars-to-Kenya-for-a-Highway-Project-on-January-6-1972.pdf
Roles for airships in economic development,1972-01-01T05:00:00Z,http://documents.worldbank.org/curated/en/955221468914077883,http://documents.worldbank.org/curated/en/955221468914077883/pdf/Roles-for-airships-in-economic-development.pdf
,,,
Survey of successful experiences in assisting the smallholder livestock producer,1973-12-31T05:00:00Z,http://documents.worldbank.org/curated/en/244201492634995615,http://documents.worldbank.org/curated/en/244201492634995615/pdf/UNN35000Survey0r0livestock0producer.pdf
Kenya - Agricultural sector survey (Vol. 2 of 2) : Annexes 8 to 20,1973-12-20T05:00:00Z,http://documents.worldbank.org/curated/en/518411468047350066,http://documents.worldbank.org/curated/en/518411468047350066/pdf/multi0page.pdf
Kenya - Agricultural sector survey (Vol. 1 of 2) : General report and Annexes 1 to 7,1973-12-20T05:00:00Z,http://documents.worldbank.org/curated/en/357681468277159074,http://documents.worldbank.org/curated/en/357681468277159074/pdf/multi0page.pdf
Kenya - Industrial Development Bank Project,1973-11-30T05:00:00Z,http://documents.worldbank.org/curated/en/697801468047426350,http://documents.worldbank.org/curated/en/697801468047426350/pdf/multi0page.pdf
Kenya - Industrial Development Bank Project : Loan 0946 - Loan Agreement - Conformed,1973-11-20T05:00:00Z,http://documents.worldbank.org/curated/en/302891468038361895,http://documents.worldbank.org/curated/en/302891468038361895/pdf/Loan-0946-Kenya-Industrial-Development-Bank-Project-Loan-Agreement.pdf
Kenya - Industrial Development Bank Project : Loan 0946 - Guarantee Agreement - Conformed,1973-11-20T05:00:00Z,http://documents.worldbank.org/curated/en/360081468253275602,http://documents.worldbank.org/curated/en/360081468253275602/pdf/Loan-0946-Kenya-Industrial-Development-Bank-Project-Guarantee-Agreement.pdf
Greece - Highway Project : Loan 1240 - Loan Agreement - Conformed,1973-11-20T05:00:00Z,http://documents.worldbank.org/curated/en/347511468038363103,http://documents.worldbank.org/curated/en/347511468038363103/pdf/Loan-1240-Greece-Highway-Project-Loan-Agreement.pdf
"Announcement of Five Million US Dollars Loan to the Industrial Development Bank in Kenya on November 21, 1973
",1973-11-20T05:00:00Z,http://documents.worldbank.org/curated/en/099213008122218235,http://documents.worldbank.org/curated/en/099213008122218235/pdf/IDU0186d3d0902b8a04ac60ac610163660b2aa84.pdf
Kenya - Industrial Development Bank Project,1973-10-31T05:00:00Z,http://documents.worldbank.org/curated/en/513191468048304749,http://documents.worldbank.org/curated/en/513191468048304749/pdf/multi-page.pdf
Kenya : a macro-model for projections and policy analysis,1973-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/174001468752965097,http://documents.worldbank.org/curated/en/174001468752965097/pdf/multi0page.pdf
,,,
International Bank for Reconstruction and Development (IBRD) Board of Governors resolution ; no. 289 : Resolution of appreciation,1973-09-28T04:00:00Z,http://documents.worldbank.org/curated/en/744141468273688500,http://documents.worldbank.org/curated/en/744141468273688500/pdf/851570IBRD28900PUBLIC00Box0382158B.pdf
"Announcement of Twenty-Nine Million US Dollars for the Fifth Highway Project in Kenya on August 16, 1973
",1973-08-15T04:00:00Z,http://documents.worldbank.org/curated/en/099044208112235550,http://documents.worldbank.org/curated/en/099044208112235550/pdf/IDU09a370d670c15b04c2e081e2096c9d1c82832.pdf
Romania - Riul Mare-Retezat Hydropower Project : Loan 1242 - Guarantee Agreement - Conformed,1973-08-14T04:00:00Z,http://documents.worldbank.org/curated/en/713751468284681698,http://documents.worldbank.org/curated/en/713751468284681698/pdf/Loan-1242-Romania-Riul-Mare-Retezat-Hydropower-Project-Guarantee-Agreement.pdf
Romania - Riul Mare-Retezat Hydropower Project : Loan 1242 - Loan Agreement - Conformed,1973-08-14T04:00:00Z,http://documents.worldbank.org/curated/en/872361468253275900,http://documents.worldbank.org/curated/en/872361468253275900/pdf/Loan-1242-Romania-Riul-Mare-Retezat-Hydropower-Project-Loan-Agreement.pdf
Kenia - Fifth Highway Project : Loan 0932 - Loan Agreement - Conformed,1973-08-14T04:00:00Z,http://documents.worldbank.org/curated/en/244451468254343387,http://documents.worldbank.org/curated/en/244451468254343387/pdf/Loan-0932-Kenia-Fifth-Highway-Project-Loan-Agreement.pdf
"Notice of Meeting and Agenda for the meeting of the Board of Directors of IFC, and the Executive Directors of the Bank and IDA to be held on August 14, 1973",1973-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/217091592649612631,http://documents.worldbank.org/curated/en/217091592649612631/pdf/Notice-of-Meeting-and-Agenda-for-the-meeting-of-the-Board-of-Directors-of-IFC-and-the-Executive-Directors-of-the-Bank-and-IDA-to-be-held-on-August-14-1973.pdf
Kenya - Fifth Highway Project,1973-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/333041468047698253,http://documents.worldbank.org/curated/en/333041468047698253/pdf/multi0page.pdf
Kenya - Fifth Highway Project,1973-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/828811468277743428,http://documents.worldbank.org/curated/en/828811468277743428/pdf/multi-page.pdf
"Announcement of IFC Supports Tourism in Kenya by Investing Two Million Eighty Thousand US Dollars for Hotel Expansion on July 3, 1973",1973-07-03T04:00:00Z,http://documents.worldbank.org/curated/en/653791596030996544,http://documents.worldbank.org/curated/en/653791596030996544/pdf/Announcement-of-IFC-Supports-Tourism-in-Kenya-by-Investing-Two-Million-Eighty-Thousand-US-Dollars-for-Hotel-Expansion-on-July-3-1973.pdf
"Announcement of Thirty-Two Million Five Hundred Thousand US Dollars Loan for Telecommunications in East Africa on June 22, 1973
",1973-06-21T04:00:00Z,http://documents.worldbank.org/curated/en/099521508102219523,http://documents.worldbank.org/curated/en/099521508102219523/pdf/IDU0e8f65df6099d204f32082f30d4403a925df7.pdf
,,,
"Notice of Meeting and Agenda for the meeting of the Board of Directors of IFC, and the Executive Directors of the Bank and IDA to be held on May 1, 1973",1973-04-26T05:00:00Z,http://documents.worldbank.org/curated/en/647051592648917398,http://documents.worldbank.org/curated/en/647051592648917398/pdf/Notice-of-Meeting-and-Agenda-for-the-meeting-of-the-Board-of-Directors-of-IFC-and-the-Executive-Directors-of-the-Bank-and-IDA-to-be-held-on-May-1-1973.pdf
,,,
Rural development in Kenya : a review of special rural development program,1974-10-31T05:00:00Z,http://documents.worldbank.org/curated/en/691951468914156612,
"Small farmer credit in Kenya : a review of major credit schemes (Vol. 3 of 4) : Credit use and development on 19 Murang ' a farms, 1969 - 1973",1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/615151468915130296,http://documents.worldbank.org/curated/en/615151468915130296/pdf/Credit-use-and-development-on-19-Murang-a-farms-1969-1973.pdf
"Range development in Kenya : a review of commercial, company, individual and group ranches",1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/931571468914090926,http://documents.worldbank.org/curated/en/931571468914090926/pdf/Range-development-in-Kenya-a-review-of-commercial-company-individual-and-group-ranches.pdf
Small farmer credit in Kenya : a review of major credit schemes (Vol. 2 of 4) : Farm credit in Kenya: the poor farmer paradox,1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/487921468915071728,http://documents.worldbank.org/curated/en/487921468915071728/pdf/Farm-credit-in-Kenya-the-poor-farmer-paradox.pdf
Smallholder tea project in Kenya : a review of Kenya Tea Development Authority,1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/619891468915073613,http://documents.worldbank.org/curated/en/619891468915073613/pdf/Smallholder-tea-project-in-Kenya-a-review-of-Kenya-Tea-Development-Authority.pdf
Small farmer credit in Kenya : a review of major credit schemes (Vol. 4 of 4) : Bibliography,1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/107661468915075854,http://documents.worldbank.org/curated/en/107661468915075854/pdf/Bibliography.pdf
Land settlement in Kenya : a review of the squatter problem,1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/973991468914157890,http://documents.worldbank.org/curated/en/973991468914157890/pdf/Land-settlement-in-Kenya-a-review-of-the-squatter-problem.pdf
Small farmer credit in Kenya : a review of major credit schemes (Vol. 1 of 4) : A review of major agricultural credit programs and institutions operating in Kenya,1974-09-30T04:00:00Z,http://documents.worldbank.org/curated/en/191501468915119111,http://documents.worldbank.org/curated/en/191501468915119111/pdf/A-review-of-major-agricultural-credit-programs-and-institutions-operating-in-Kenya.pdf
"Announcement of Eighty Million US Dollars for Development Projects in Kenya World Bank Group Activities in Eastern Africa Increased During Fiscal 1974 on September 23, 1974
",1974-09-22T04:00:00Z,http://documents.worldbank.org/curated/en/099843409262234096,http://documents.worldbank.org/curated/en/099843409262234096/pdf/IDU08ca2049f0266604c340be9c0e11eb3b64a8e.pdf
Kenya - Second Livestock Development Project,1974-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/826671468047425543,http://documents.worldbank.org/curated/en/826671468047425543/pdf/multi0page.pdf
,,,
Kenya - Tea Factory Project,1974-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/110881468273009180,http://documents.worldbank.org/curated/en/110881468273009180/pdf/multi0page.pdf
Kenya - Tea Factory Project,1974-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/396591468046807538,http://documents.worldbank.org/curated/en/396591468046807538/pdf/multi-page.pdf
Kenya - Second Livestock Development Project,1974-05-31T04:00:00Z,http://documents.worldbank.org/curated/en/158811468273330967,http://documents.worldbank.org/curated/en/158811468273330967/pdf/multi-page.pdf
"Announcement of Twenty One Million Fifty Thousand US Dollars Credit for Livestock Development in Kenya on May 30, 1974",1974-05-30T04:00:00Z,http://documents.worldbank.org/curated/en/257771600956526432,http://documents.worldbank.org/curated/en/257771600956526432/pdf/Announcement-of-Twenty-One-Million-Fifty-Thousand-US-Dollars-Credit-for-Livestock-Development-in-Kenya-on-May-30-1974.pdf
Kenya - Second Livestock Development Project : Credit 0477 - Credit Agreement - Conformed,1974-05-28T04:00:00Z,http://documents.worldbank.org/curated/en/656861468254338301,http://documents.worldbank.org/curated/en/656861468254338301/pdf/Credit-0477-Kenya-Second-Livestock-Development-Project-Credit-Agreement.pdf
Kenya - Second Livestock Development Project : Credit 0477 - Project Agreement - Conformed,1974-05-28T04:00:00Z,http://documents.worldbank.org/curated/en/293761468038702771,http://documents.worldbank.org/curated/en/293761468038702771/pdf/Credit-0477-Kenya-Second-Livestock-Development-Project-Project-Agreement.pdf
"Notice of Meeting and Agenda for the meeting of the Executive Directors of the Bank and IDA to be held on May 28, 1974",1974-05-23T04:00:00Z,http://documents.worldbank.org/curated/en/662371592951752841,http://documents.worldbank.org/curated/en/662371592951752841/pdf/Notice-of-Meeting-and-Agenda-for-the-meeting-of-the-Executive-Directors-of-the-Bank-and-IDA-to-be-held-on-May-28-1974.pdf
"Announcement of Ten Million Four Hundred Thousand US Dollars Loan for Factories to Kenya Tea Development Authority on May 16, 1974
",1974-05-15T04:00:00Z,http://documents.worldbank.org/curated/en/099125208162212179,http://documents.worldbank.org/curated/en/099125208162212179/pdf/IDU05c4928d00be82043650bdcc0829d35cb02f9.pdf
Egypt - Alexandria Port Project : Loan 1239 - Guarantee Agreement - 1 - Conformed,1974-05-14T04:00:00Z,http://documents.worldbank.org/curated/en/574701468050074660,http://documents.worldbank.org/curated/en/574701468050074660/pdf/Loan-1239-Egypt-Alexandria-Port-Project-Guarantee-Agreement-1.pdf
Kenya - Tea Factory Project : Loan 0993 - Loan Agreement - Conformed,1974-05-14T04:00:00Z,http://documents.worldbank.org/curated/en/160921468252930362,http://documents.worldbank.org/curated/en/160921468252930362/pdf/Loan-0993-Kenya-Tea-Factory-Project-Loan-Agreement.pdf
,,,
Egypt - Alexandria Port Project : Loan 1239 - Guarantee Agreement - 2 - Conformed,1974-05-14T04:00:00Z,http://documents.worldbank.org/curated/en/392091468043134705,http://documents.worldbank.org/curated/en/392091468043134705/pdf/Loan-1239-Egypt-Alexandria-Port-Project-Guarantee-Agreement-2.pdf
Kenya - Tea Factory Project : Loan 0993 - Guarantee Agreement - Conformed,1974-05-14T04:00:00Z,http://documents.worldbank.org/curated/en/213461468254336610,http://documents.worldbank.org/curated/en/213461468254336610/pdf/Loan-0993-Kenya-Tea-Factory-Project-Guarantee-Agreement.pdf
Egypt - Alexandria Port Project : Loan 1239 - Loan Agreement - 1 - Conformed,1974-05-14T04:00:00Z,http://documents.worldbank.org/curated/en/246931468044048296,http://documents.worldbank.org/curated/en/246931468044048296/pdf/Loan-1239-Egypt-Alexandria-Port-Project-Loan-Agreement-1.pdf
Egypt - Alexandria Port Project : Loan 1239 - Loan Agreement - 2 - Conformed,1974-05-14T04:00:00Z,http://documents.worldbank.org/curated/en/611561468038706672,http://documents.worldbank.org/curated/en/611561468038706672/pdf/Loan-1239-Egypt-Alexandria-Port-Project-Loan-Agreement-2.pdf
Kenya - Population Project,1974-03-31T04:00:00Z,http://documents.worldbank.org/curated/en/264441468047425326,http://documents.worldbank.org/curated/en/264441468047425326/pdf/multi0page.pdf
